LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
21100,16110.0,54436.0,0.0,2.0,24.0,0.0,2.0,207.20795161,1.0,25.0,28.093375587,0
11900,71000.0,87000.0,0.0,0.0,20.0,0.0,0.0,238.46666667,11.0,24.0,34.888238906,0
15600,49151.0,62005.0,0.0,2.0,4.0,0.0,0.0,185.65308797,0.0,14.0,36.021100446,0
15400,30703.0,57184.0,1.0,2.0,10.0,0.0,0.0,122.80432653,0.0,10.0,18.150902154,0
10200,73157.0,83858.0,0.0,2.0,3.0,0.0,0.0,193.5089634,0.0,16.0,29.087994721,0
15000,65030.0,50000.0,1.0,2.0,0.0,3.0,4.0,206.96666667,1.0,45.0,34.888238906,1
6500,80739.0,97630.0,0.0,3.0,1.0,0.0,0.0,173.46666667,1.0,20.0,30.531264536,0
16900,17988.0,137328.0,0.0,2.0,9.0,0.0,0.0,360.14696016,0.0,10.0,41.902054192,0
8700,60237.0,69891.0,0.0,2.0,3.0,0.0,0.0,321.2748292,0.0,9.0,32.280313622,0
10700,85198.0,107044.0,1.0,3.0,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819,0
24600,75636.0,112956.0,0.0,3.0,1.0,1.0,0.0,318.54616542,3.0,42.0,34.888238906,1
16700,11059.0,92706.0,1.0,2.0,13.0,0.0,1.0,262.61033998,0.0,23.0,29.884757742,0
5400,68625.0,82304.0,0.0,4.0,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349,0
15700,74587.0,93180.0,0.0,0.0,19.0,0.0,0.0,263.15916331,10.0,24.0,35.404414526,0
21500,58646.0,90807.0,0.0,2.0,17.0,0.0,0.0,196.80879268,1.0,22.0,31.697960362,0
12000,76187.0,93100.0,0.0,2.0,0.5,0.0,0.0,144.06666667,0.0,23.0,34.888238906,0
25600,241570.0,264772.0,1.0,5.0,4.0,1.0,0.0,260.74198887,2.0,50.0,37.379974648,0
7900,126919.0,166566.0,1.0,0.0,10.0,0.0,0.0,173.46666667,1.0,20.0,34.888238906,1
14600,82837.0,95796.0,0.0,2.0,0.0,0.0,0.0,148.35522113,0.0,23.0,42.033084871,0
12000,87000.0,113850.0,0.0,1.0,11.0,0.0,0.0,216.13333333,0.0,12.0,34.888238906,0
20700,65030.0,64980.0,1.0,1.0,6.0,0.0,0.0,112.63586026,1.0,5.0,17.693144182,0
23500,37858.0,60890.0,0.0,2.0,2.0,0.0,0.0,110.05727377,0.0,17.0,19.268439553,0
36800,35447.0,59890.0,0.0,2.0,7.0,0.0,0.0,173.46666667,7.0,0.0,31.17384352,0
22800,65030.0,57761.0,0.0,2.0,7.0,0.0,0.0,310.48293878,0.0,18.0,38.505705059,0
18600,14167.0,71194.0,0.0,1.0,7.0,0.0,0.0,264.01712414,0.0,21.0,40.246901138,0
11900,58104.0,77870.0,1.0,2.0,7.0,0.0,0.0,69.433333333,1.0,19.0,34.888238906,1
26900,65030.0,35397.0,0.0,2.0,7.0,0.0,0.0,85.250840722,1.0,13.0,20.837255468,0
40000,331000.0,415000.0,0.0,3.0,22.0,0.0,0.0,242.46666667,8.0,34.0,34.888238906,1
21500,153783.0,191069.0,0.0,3.0,10.0,0.0,0.0,105.35993104,0.0,23.0,31.792387827,0
25000,65030.0,45764.0,0.0,2.0,7.0,0.0,0.0,107.14476083,1.0,12.0,27.779905337,0
54000,176922.0,256977.0,0.0,3.0,6.0,0.0,0.0,225.56569998,2.0,33.0,37.989689206,0
45900,52720.0,115224.0,0.0,2.0,7.0,0.0,1.0,126.11651831,0.0,21.0,34.888238906,1
9200,19756.0,26140.0,0.0,2.0,0.0,1.0,0.0,0.4867114508,9.0,7.0,27.075256643,0
15500,79185.0,88693.0,0.0,0.0,19.0,0.0,0.0,244.20784011,10.0,23.0,36.339362348,0
11500,59781.0,69864.0,0.0,2.0,4.0,0.0,1.0,312.54739604,0.0,9.0,31.181801354,0
16800,144756.0,183810.0,0.0,0.0,11.0,0.0,0.0,243.54225494,0.0,20.0,26.733982835,0
25200,51789.0,75569.0,0.0,2.0,25.0,0.0,1.0,281.9286846,1.0,30.0,40.874619093,0
17800,107736.0,113100.0,0.0,2.0,1.0,0.0,0.0,135.12322489,2.0,20.0,38.937112238,0
9600,45240.0,60136.0,0.0,2.0,2.0,0.0,1.0,83.066750905,0.0,19.0,38.454300022,0
15000,15832.0,35300.0,0.0,1.0,1.0,0.0,0.0,211.03333333,0.0,16.0,34.888238906,0
23700,57553.0,101656.0,1.0,3.0,19.0,0.0,0.0,648.32849259,0.0,23.0,22.84647896,0
15000,73335.0,99400.0,0.0,3.0,0.5,0.0,0.0,273.93333333,2.0,21.0,34.888238906,0
9300,78000.0,97700.0,0.0,0.0,12.0,0.0,2.0,88.5,4.0,29.0,34.888238906,1
20700,80124.0,99938.0,0.0,0.0,7.0,0.0,0.0,69.324719576,7.0,24.0,38.679633572,0
29200,116202.0,160084.0,0.0,3.0,6.0,0.0,0.0,124.12146165,3.0,26.0,32.644529835,0
6300,65875.0,76000.0,0.0,0.0,0.8,2.0,0.0,84.0,1.0,12.0,34.888238906,1
24000,144975.0,180539.0,0.0,3.0,6.0,0.0,0.0,193.1196811,5.0,43.0,39.593595223,0
27100,118200.0,159739.0,0.0,3.0,6.0,0.0,1.0,117.15216054,3.0,27.0,34.206008445,0
6600,95450.0,112630.0,1.0,1.0,23.0,0.0,0.0,122.81558408,0.0,12.0,36.773458722,0
8200,87979.0,94854.0,1.0,3.0,10.0,0.0,0.0,108.47902378,3.0,19.0,41.270682597,1
20000,68958.0,99875.0,0.0,3.0,11.0,1.0,1.0,117.66666667,0.0,23.0,34.888238906,1
18200,94727.0,136877.0,0.0,0.0,15.0,0.0,0.0,168.95996818,2.0,26.0,36.056437467,0
22100,65030.0,65192.0,1.0,1.0,9.0,0.0,0.0,128.1567931,1.0,4.0,18.882955601,0
12700,130867.0,201245.0,1.0,1.0,0.0,0.0,1.0,340.79534444,0.0,15.0,40.168827023,0
10200,48670.0,90444.0,1.0,2.0,7.0,1.0,1.0,89.355474878,1.0,7.0,39.15104729,1
32000,92400.0,215000.0,0.0,5.0,2.5,1.0,3.0,165.33333333,1.0,40.0,34.888238906,1
16800,39352.0,60943.0,1.0,2.0,25.0,0.0,0.0,237.7636233,0.0,13.0,25.439888235,0
17000,27088.0,166437.0,1.0,5.0,7.0,0.0,0.0,306.67417105,0.0,27.0,26.156717881,0
18200,61554.0,94510.0,0.0,1.0,2.0,0.0,0.0,161.35269333,0.0,24.0,23.896554711,0
16600,95860.0,123546.0,0.0,1.0,0.0,0.0,2.0,252.75748794,1.0,29.0,40.608567483,0
18500,71000.0,95000.0,0.0,0.0,6.0,0.0,0.0,71.0,7.0,24.0,34.888238906,0
40700,150283.0,208676.0,1.0,3.0,5.0,0.0,0.0,152.10227147,0.0,31.0,36.90999415,0
11000,53700.0,68000.0,0.0,0.0,6.0,0.0,0.0,101.5,0.0,13.0,34.888238906,1
17400,77350.0,101271.0,0.0,2.0,0.0,0.0,0.0,148.91622747,1.0,18.0,34.387028434,0
22500,57762.0,95790.0,0.0,1.0,3.0,0.0,0.0,151.71506582,1.0,21.0,34.863596079,0
15500,57993.0,82248.0,0.0,2.0,10.0,0.0,0.0,173.07296854,0.0,16.0,32.142468978,1
17000,26228.0,60979.0,1.0,3.0,7.0,0.0,0.0,188.24761053,0.0,13.0,29.628676491,0
11000,85758.0,108661.0,1.0,0.0,11.0,0.0,0.0,255.28741537,0.0,24.0,29.434867143,0
24700,23231.0,54024.0,0.0,2.0,24.0,0.0,0.0,118.15409152,0.0,11.0,23.265224918,0
12300,79838.0,85209.0,0.0,3.0,8.0,0.0,0.0,173.83862388,0.0,11.0,37.824470796,0
16200,49780.0,109050.0,1.0,1.0,2.0,0.0,2.0,128.28852927,0.0,23.0,39.57681143,0
24200,39808.0,89609.0,0.0,5.0,3.0,1.0,0.0,184.72511268,0.0,16.0,51.630380591,1
23200,112948.0,159050.0,0.0,0.0,16.0,0.0,0.0,189.83900867,0.0,25.0,33.49396616,0
8600,61468.0,72143.0,0.0,2.0,19.0,0.0,0.0,163.29885985,0.0,11.0,31.925766549,0
34900,121550.0,174507.0,0.0,3.0,17.0,0.0,0.0,110.94310953,1.0,17.0,30.699303019,0
27600,64818.0,91915.0,0.0,2.0,16.0,0.0,0.0,99.604607809,0.0,17.0,32.461144333,0
22300,69002.0,105292.0,0.0,1.0,8.0,0.0,0.0,96.342139921,2.0,17.0,35.755106732,0
20400,19265.0,43962.0,0.0,1.0,5.0,2.0,0.0,177.90470706,1.0,15.0,35.404638874,1
19300,152000.0,182000.0,1.0,5.0,1.0,0.0,0.0,173.46666667,1.0,20.0,34.888238906,1
17300,110614.0,137552.0,0.0,3.0,6.0,0.0,0.0,85.232500724,0.0,13.0,31.344365522,0
12600,103960.0,127384.0,0.0,2.0,2.0,0.0,0.0,129.01549941,0.0,25.0,34.479454764,0
18700,66197.0,83151.0,1.0,3.0,12.0,0.0,2.0,157.94598178,0.0,14.0,29.349485795,0
18200,97146.0,124195.0,0.0,1.0,24.0,0.0,0.0,278.3074217,2.0,17.0,32.721694978,0
13000,38200.0,64764.0,1.0,3.0,4.0,0.0,0.0,211.06666667,3.0,18.0,34.888238906,0
13000,137618.0,159000.0,0.0,3.0,9.0,2.0,6.0,106.53333333,6.0,37.0,34.888238906,1
22800,96495.0,122362.0,1.0,0.0,8.0,0.0,0.0,120.9792917,2.0,24.0,29.809835155,0
12100,22000.0,38750.0,0.0,2.0,0.8,0.0,0.0,167.4,1.0,17.0,34.888238906,1
22400,65502.0,104373.0,1.0,1.0,14.0,0.0,0.0,141.81282338,0.0,13.0,36.221943144,0
4200,67700.0,77000.0,0.0,4.0,4.0,0.0,0.0,128.83333333,0.0,31.0,34.888238906,0
20500,89269.0,132500.0,0.0,3.0,7.0,0.0,0.0,203.9,0.0,21.0,34.888238906,0
23000,108464.0,155821.0,0.0,0.0,16.0,0.0,0.0,170.22315657,0.0,26.0,35.059327002,0
12000,83560.0,126479.0,1.0,2.0,8.0,0.0,0.0,173.46666667,1.0,20.0,38.928315685,0
14600,4810.0,88000.0,1.0,2.0,14.0,0.0,1.0,266.83333333,0.0,23.0,34.888238906,0
18300,68517.0,97151.0,1.0,3.0,7.0,0.0,0.0,77.521818836,0.0,15.0,32.004056088,0
12000,65030.0,67446.0,1.0,2.0,7.0,0.0,0.0,356.93333041,0.0,7.0,37.934443412,0
17300,35070.0,63862.0,0.0,2.0,16.0,0.0,0.0,125.13156939,1.0,17.0,37.936519649,0
10700,51224.0,70399.0,0.0,0.0,5.0,0.0,0.0,110.67744165,1.0,23.0,42.939294407,0
16900,63800.0,85000.0,0.0,2.0,2.0,0.0,6.0,127.8,2.0,33.0,34.888238906,1
16900,31143.0,75125.0,1.0,2.0,7.0,1.0,0.0,237.17904542,0.0,49.0,42.132280565,0
7600,77518.0,83727.0,0.0,2.0,4.0,0.0,0.0,173.46666667,1.0,20.0,22.655140286,0
27600,129311.0,188143.0,0.0,0.0,1.0,0.0,0.0,122.51688476,1.0,39.0,30.474173738,0
21900,61423.0,103075.0,0.0,1.0,7.0,0.0,1.0,125.52302355,1.0,17.0,37.006766746,0
6300,26655.0,29792.0,0.0,2.0,1.0,1.0,0.0,12.759267447,10.0,6.0,28.36185178,0
23300,61496.0,102823.0,1.0,3.0,18.0,0.0,0.0,649.74710438,1.0,24.0,20.872560266,0
17000,83248.0,95886.0,0.0,3.0,8.0,0.0,2.0,349.43007938,1.0,41.0,36.05994724,0
3000,7000.0,20300.0,1.0,2.0,3.0,0.0,0.0,50.8,5.0,9.0,34.888238906,1
26300,65030.0,45913.0,0.0,2.0,7.0,0.0,0.0,92.577224078,1.0,13.0,27.924000892,0
11100,148235.0,182053.0,1.0,1.0,4.0,0.0,0.0,198.80971711,0.0,55.0,33.538726152,0
13100,64897.0,81598.0,0.0,4.0,7.0,0.0,0.0,130.64846835,0.0,34.0,26.500105076,0
12100,58556.0,76724.0,1.0,2.0,3.0,0.0,1.0,234.65854468,1.0,16.0,37.639252934,0
17000,70039.0,100993.0,1.0,3.0,7.0,0.0,0.0,261.91131698,1.0,11.0,36.56433032,0
8700,76510.0,108130.0,0.0,1.0,2.0,0.0,0.0,252.84392821,1.0,37.0,17.414859614,0
20100,38614.0,56295.0,1.0,5.0,3.0,1.0,0.0,132.61652146,1.0,11.0,25.792653495,0
44400,100564.0,154708.0,0.0,2.0,14.0,0.0,0.0,253.91411096,3.0,30.0,43.902152357,0
4700,26900.0,45000.0,1.0,3.0,9.0,1.0,2.0,90.466666667,1.0,16.0,34.888238906,1
26300,78851.0,109090.0,0.0,1.0,8.0,0.0,0.0,405.43042921,0.0,44.0,42.341626392,0
12100,186062.0,227171.0,1.0,3.0,0.0,0.0,0.0,67.780848026,1.0,4.0,26.990532996,1
35000,391000.0,505000.0,0.0,3.0,4.5,0.0,0.0,192.76666667,0.0,22.0,34.888238906,1
24800,76220.0,102087.0,1.0,0.0,6.0,0.0,1.0,126.64101955,0.0,32.0,48.569574037,1
6400,44968.0,62747.0,1.0,2.0,0.0,1.0,0.0,101.39144532,1.0,12.0,36.602947343,0
6000,95232.0,115977.0,1.0,1.0,22.0,0.0,0.0,149.0229081,1.0,12.0,37.954336913,0
40800,12064.0,66193.0,1.0,1.0,7.0,0.0,0.0,305.78609895,0.0,18.0,12.935687689,0
7100,53273.0,54378.0,1.0,2.0,5.0,0.0,0.0,84.837249966,0.0,17.0,22.861199646,0
13900,127259.0,194233.0,1.0,1.0,1.0,0.0,1.0,341.64350174,0.0,16.0,40.107659088,0
10400,78320.0,100017.0,0.0,2.0,10.0,0.0,0.0,167.42253971,4.0,21.0,41.974878281,0
27200,70730.0,93752.0,0.0,1.0,8.0,0.0,0.0,165.91933287,0.0,20.0,36.170905486,0
17500,87294.0,114031.0,0.0,2.0,15.0,0.0,0.0,147.09858349,2.0,8.0,34.467940003,0
16800,76852.0,90429.0,0.0,2.0,6.0,0.0,0.0,183.84300457,3.0,18.0,42.297091696,0
28900,225000.0,285000.0,0.0,3.0,15.0,0.0,1.0,258.73333333,2.0,26.0,34.888238906,0
13000,36223.0,89609.0,0.0,2.0,9.0,1.0,0.0,132.86666667,0.0,14.0,34.888238906,1
9000,84532.0,104000.0,0.0,3.0,3.0,0.0,0.0,50.666666667,1.0,3.0,34.888238906,1
19600,117646.0,149975.0,0.0,2.0,4.0,0.0,0.0,114.21361486,1.0,12.0,31.222802648,1
14300,94062.0,102052.0,0.0,4.0,14.0,0.0,2.0,133.37810853,1.0,17.0,35.716612111,0
4300,68815.0,79852.0,1.0,2.0,6.0,0.0,0.0,105.12070881,0.0,14.0,41.806376152,0
7600,65030.0,28593.0,1.0,1.0,20.0,0.0,0.0,180.16893732,0.0,16.0,35.583403169,0
8000,53000.0,65960.0,1.0,2.0,7.5,0.0,0.0,132.56666667,0.0,17.0,34.888238906,0
6300,92659.0,117352.0,1.0,3.0,6.0,0.0,0.0,199.01192718,0.0,27.0,26.520049519,0
27300,65030.0,43277.0,0.0,2.0,9.0,0.0,0.0,101.88661478,1.0,14.0,20.808196179,0
24800,132000.0,165000.0,0.0,0.0,19.0,0.0,0.0,187.66666667,4.0,35.0,34.888238906,1
26500,84769.0,127773.0,0.0,2.0,2.0,0.0,0.0,190.86047721,2.0,25.0,42.031639133,0
16800,27623.0,88231.0,0.0,3.0,8.0,0.0,0.0,122.46327196,0.0,12.0,55.962022219,1
13700,32942.0,40143.0,1.0,2.0,8.0,0.0,0.0,65.000742252,2.0,12.0,30.268368849,0
21700,88313.0,139567.0,0.0,2.0,11.0,0.0,0.0,89.839558205,3.0,14.0,39.09887429,0
15000,81483.0,134347.0,0.0,3.0,14.0,0.0,0.0,305.91507573,0.0,18.0,29.653563484,0
11000,85008.0,73223.0,1.0,0.0,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018,1
15200,58000.0,77000.0,0.0,2.0,0.9,1.0,0.0,127.86666667,3.0,26.0,34.888238906,1
16000,65901.0,85627.0,0.0,1.0,5.0,0.0,0.0,117.35703247,0.0,20.0,21.445341417,0
24500,67336.0,96060.0,0.0,3.0,8.0,0.0,1.0,142.34424975,3.0,25.0,35.979856239,0
13100,54000.0,74750.0,0.0,2.0,14.0,1.0,0.0,92.4,0.0,9.0,34.888238906,1
7900,44682.0,57285.0,0.0,2.0,7.0,1.0,0.0,110.07185689,1.0,25.0,25.409016713,0
50600,178073.0,255435.0,0.0,3.0,5.0,0.0,0.0,238.17705457,1.0,33.0,37.501489447,0
15500,93730.0,106841.0,0.0,4.0,13.0,0.0,1.0,132.82057094,0.0,18.0,33.292973693,0
10000,65030.0,56475.0,1.0,2.0,9.0,2.0,0.0,309.26449746,2.0,12.0,34.487188041,0
9300,79724.0,105493.0,0.0,0.0,2.0,0.0,0.0,63.43088731,2.0,23.0,39.38611808,0
18300,67550.0,95440.0,0.0,1.0,3.0,0.0,0.0,154.15011358,0.0,25.0,22.854999265,0
12500,56960.0,69014.0,0.0,2.0,4.0,0.0,0.0,307.63666403,0.0,10.0,30.362483817,0
20400,68928.0,98587.0,1.0,1.0,13.0,0.0,0.0,153.57813544,0.0,13.0,36.176091839,0
28000,68000.0,106000.0,1.0,2.0,6.0,0.0,0.0,114.7,11.0,21.0,34.888238906,0
19500,100446.0,121516.0,1.0,0.0,0.0,0.0,0.0,306.11110407,1.0,20.0,43.021823381,0
17700,72911.0,97317.0,0.0,0.0,1.0,0.0,0.0,82.39838379,0.0,17.0,25.329250867,0
16400,50941.0,78801.0,0.0,3.0,4.0,0.0,0.0,266.04079897,2.0,32.0,32.904357011,0
5000,78893.0,82600.0,1.0,0.0,16.0,0.0,0.0,133.9,1.0,34.0,34.888238906,1
19200,57728.0,96552.0,0.0,1.0,0.0,0.0,0.0,80.602363108,0.0,23.0,37.508103137,0
14100,59402.0,91057.0,0.0,3.0,8.0,0.0,0.0,194.63461729,0.0,20.0,22.023264648,0
23000,32000.0,55000.0,0.0,2.0,0.4,0.0,0.0,211.03333333,0.0,23.0,34.888238906,1
8800,73765.0,93917.0,0.0,2.0,15.0,0.0,0.0,128.85330185,4.0,15.0,24.491198608,0
14400,75360.0,105737.0,1.0,3.0,8.0,0.0,0.0,121.298029,1.0,27.0,24.761899592,0
22900,161754.0,193666.0,0.0,0.0,2.0,0.0,0.0,260.25108099,0.0,27.0,30.278929391,1
17600,65030.0,45119.0,0.0,2.0,7.0,0.0,0.0,354.73591921,1.0,17.0,34.495046658,0
10500,30922.0,57682.0,0.0,2.0,30.0,0.0,0.0,241.46041263,0.0,19.0,23.237035018,0
25100,21490.0,71571.0,0.0,2.0,7.0,1.0,1.0,101.92513294,1.0,25.0,30.444119256,0
20000,39000.0,62000.0,0.0,1.0,6.0,0.0,0.0,170.43333333,2.0,27.0,34.888238906,0
81200,18834.0,108355.0,1.0,2.0,28.0,0.0,0.0,139.136329,0.0,14.0,34.042153174,0
17500,73071.0,94267.0,0.0,1.0,1.0,0.0,0.0,160.45470053,3.0,19.0,32.276809318,0
11600,36357.0,56514.0,0.0,2.0,31.0,0.0,0.0,237.81896639,0.0,19.0,20.181582401,0
24000,31243.0,50602.0,1.0,5.0,3.0,1.0,0.0,135.19851865,1.0,11.0,25.357164928,0
15000,153000.0,185625.0,0.0,0.0,8.0,0.0,2.0,154.2,1.0,31.0,34.888238906,1
30500,77246.0,121758.0,0.0,0.0,10.0,0.0,0.0,79.21417248,0.0,34.0,26.521740538,0
20400,38267.0,68684.0,0.0,1.0,12.0,0.0,1.0,121.45336289,0.0,22.0,42.206433219,0
7500,11358.0,36892.0,0.0,2.0,5.0,0.0,0.0,286.9228238,0.0,11.0,23.06292573,0
8200,67489.0,80145.0,1.0,2.0,2.0,0.0,0.0,104.39650664,0.0,7.0,36.912310875,0
26500,29751.0,57501.0,0.0,1.0,1.0,0.0,0.0,114.35918901,2.0,7.0,37.075471865,0
11400,52068.0,80643.0,1.0,2.0,2.0,0.0,2.0,199.08772113,0.0,13.0,29.462134076,0
15000,8200.0,42075.0,0.0,3.0,18.0,1.0,0.0,122.23314815,0.0,23.0,34.888238906,1
16600,45877.0,68563.0,1.0,1.0,2.0,1.0,0.0,119.50076473,0.0,18.0,33.073048345,0
27200,97541.0,126368.0,0.0,3.0,0.0,1.0,0.0,186.77854794,3.0,38.0,34.81068944,0
19000,172108.0,195892.0,0.0,3.0,10.0,0.0,0.0,276.76334062,0.0,38.0,24.475689897,0
25000,57459.0,96000.0,0.0,2.0,16.0,0.0,1.0,133.76666667,0.0,30.0,34.888238906,0
22200,67626.0,109042.0,1.0,2.0,4.0,0.0,0.0,203.96491282,0.0,12.0,31.529028699,0
21400,88147.0,115000.0,0.0,5.0,3.0,0.0,0.0,213.23333333,2.0,27.0,34.888238906,0
18100,81916.0,104048.0,0.0,2.0,0.0,0.0,0.0,154.4259959,0.0,18.0,33.678025773,0
13500,28000.0,85999.0,0.0,2.0,0.0,6.0,4.0,227.26666667,6.0,37.0,34.888238906,1
12500,50097.0,73846.0,0.0,2.0,1.0,0.0,0.0,267.86545832,0.0,20.0,29.159609493,0
8600,42380.0,60733.0,0.0,0.0,3.0,0.0,0.0,199.29314197,0.0,22.0,28.434342078,0
10200,70882.0,98154.0,0.0,2.0,16.0,0.0,0.0,153.11813626,3.0,15.0,25.119955899,0
15800,65030.0,30395.0,0.0,2.0,12.0,0.0,0.0,85.274033545,2.0,8.0,33.565263987,0
28600,126189.0,167157.0,0.0,3.0,19.0,0.0,2.0,239.22703591,0.0,26.0,31.012748928,1
9100,43249.0,52946.0,1.0,0.0,20.0,1.0,1.0,228.39633986,1.0,18.0,35.181840743,0
22900,59702.0,97591.0,1.0,3.0,16.0,0.0,0.0,627.66207954,0.0,24.0,22.118852085,0
21900,10421.0,24808.0,0.0,2.0,7.0,0.0,0.0,61.286698451,2.0,19.0,40.016621624,0
11700,63724.0,82252.0,0.0,1.0,13.0,0.0,0.0,233.24887936,3.0,37.0,40.075275838,0
5000,61999.0,75021.3,1.0,2.0,5.0,0.0,0.0,97.1,0.0,23.0,34.888238906,1
12600,100590.0,138649.0,1.0,3.0,14.0,0.0,0.0,138.16470464,4.0,22.0,34.598727401,0
26000,20119.0,54563.0,0.0,2.0,24.0,0.0,0.0,126.98795944,0.0,11.0,25.623638507,0
39000,36335.0,50704.0,0.0,2.0,7.0,0.0,0.0,173.46666667,7.0,0.0,31.244398501,0
15000,71269.0,97500.0,0.0,2.0,9.0,0.0,0.0,118.16666667,1.0,19.0,34.888238906,1
13000,44875.0,57713.0,0.0,2.0,0.0,1.0,0.0,184.99032439,1.0,12.0,28.602076071,0
11500,104610.0,118861.0,0.0,2.0,18.0,0.0,1.0,203.70020243,1.0,16.0,37.596951452,0
15000,48000.0,105000.0,1.0,1.0,2.0,0.0,3.0,142.0,1.0,24.0,34.888238906,0
25200,55283.0,103324.0,0.0,3.0,0.0,0.0,0.0,181.45136816,0.0,26.0,32.923860468,0
12000,7804.0,65395.0,1.0,2.0,8.0,2.0,0.0,347.12332582,0.0,21.0,16.816307486,0
15000,33000.0,89609.0,0.0,2.0,0.9,7.0,5.0,144.86666667,0.0,20.0,34.888238906,1
7500,35945.0,49750.0,1.0,2.0,3.0,0.0,0.0,122.06666667,0.0,23.0,34.888238906,1
11700,59932.0,80313.0,1.0,1.0,14.0,0.0,0.0,238.48646158,0.0,32.0,44.474917703,0
14300,31607.0,70118.0,0.0,3.0,6.0,0.0,0.0,255.71956727,0.0,15.0,23.062913802,0
14900,89872.0,118027.0,0.0,3.0,0.0,1.0,1.0,155.44545292,1.0,34.0,33.135696766,0
4000,29562.0,37200.0,0.0,2.0,6.0,0.0,0.0,92.133333333,1.0,26.0,34.888238906,1
21800,65030.0,25566.0,0.0,3.0,8.0,0.0,0.0,114.54175113,1.0,19.0,21.825631046,0
65200,71151.0,143960.0,1.0,1.0,10.0,0.0,0.0,128.78051428,0.0,12.0,43.191163412,0
20000,74368.0,105000.0,0.0,2.0,7.0,0.0,0.0,180.6,2.0,25.0,34.888238906,0
46300,39800.0,41600.0,0.0,2.0,7.0,0.0,0.0,111.6,1.0,3.0,34.888238906,1
15000,92000.0,154000.0,0.0,0.0,1.0,0.0,0.0,207.96666667,1.0,19.0,34.888238906,0
18700,50354.0,79011.0,0.0,2.0,1.0,0.0,1.0,290.82702957,1.0,10.0,35.139034361,0
25000,74800.0,105000.0,0.0,0.0,10.0,0.0,5.0,163.3,2.0,46.0,34.888238906,1
13200,65030.0,69139.0,0.0,2.0,0.0,1.0,0.0,173.46666667,0.0,1.0,1.5659310471,0
16700,65030.0,29387.0,0.0,2.0,13.0,0.0,0.0,80.820591457,2.0,8.0,33.364491337,0
12000,87917.0,89609.0,0.0,2.0,12.9,0.0,1.0,71.0,0.0,12.0,34.888238906,1
10500,41467.0,58329.0,0.0,0.0,2.0,0.0,0.0,187.71348615,0.0,22.0,27.86112392,0
21900,147638.0,193065.0,0.0,3.0,13.0,0.0,0.0,100.77592598,1.0,23.0,29.531444395,0
27200,24070.0,58216.0,0.0,2.0,35.0,0.0,0.0,273.34175724,0.0,24.0,37.639947331,0
20000,135631.66,177000.0,1.0,0.0,8.0,0.0,0.0,321.63333333,0.0,17.0,34.888238906,0
19000,100670.0,122581.0,0.0,0.0,10.0,0.0,0.0,81.252547416,0.0,27.0,41.863631054,1
57000,38000.0,68000.0,0.0,2.0,3.5,0.0,0.0,97.4,0.0,21.0,34.888238906,0
13000,78766.0,106450.0,1.0,3.0,6.0,0.0,0.0,107.95131167,0.0,26.0,24.870993882,0
9800,65030.0,45197.0,1.0,2.0,7.0,0.0,0.0,316.5253028,1.0,11.0,29.646665996,0
15200,71233.0,84439.0,0.0,2.0,1.0,0.0,0.0,242.98332141,2.0,26.0,32.210050357,0
17600,72232.0,103081.0,0.0,2.0,1.0,0.0,0.0,143.96715312,0.0,18.0,36.309962492,0
41700,12375.0,71029.0,1.0,1.0,7.0,0.0,0.0,325.28419315,0.0,19.0,16.101434141,0
21300,104000.0,155250.0,0.0,0.0,16.0,0.0,0.0,185.7,0.0,26.0,34.888238906,0
5900,25972.0,41856.0,0.0,2.0,2.0,0.0,2.0,157.96001139,3.0,27.0,40.628278175,1
3900,29896.0,45960.0,1.0,2.0,11.0,0.0,0.0,146.12324219,0.0,14.0,24.478881191,1
10800,65030.0,49495.0,1.0,0.0,5.0,0.0,0.0,141.16529822,1.0,8.0,21.079998939,0
12000,96000.0,135000.0,1.0,3.0,14.0,0.0,0.0,126.8,5.0,22.0,34.888238906,0
18300,89455.0,124840.0,0.0,3.0,13.0,0.0,0.0,148.76466054,1.0,24.0,29.962401502,0
15800,46716.0,60231.0,0.0,2.0,3.0,0.0,0.0,191.32373689,0.0,13.0,28.053604481,0
9400,71600.0,99682.0,0.0,2.0,16.0,0.0,0.0,159.03637066,4.0,16.0,25.607228233,0
14700,14275.0,90376.0,1.0,2.0,14.0,0.0,1.0,273.60251714,0.0,23.0,26.84247974,0
11500,53651.0,87547.0,1.0,2.0,18.0,0.0,0.0,191.39688748,0.0,16.0,34.368650887,0
12000,46000.0,60200.0,0.0,2.0,4.0,0.0,0.0,176.5,0.0,14.0,34.888238906,0
28700,25190.0,59841.0,0.0,1.0,1.0,0.0,1.0,201.17678326,0.0,11.0,35.72928694,1
15200,40341.0,58834.0,0.0,2.0,7.0,0.0,0.0,100.01445522,0.0,15.0,41.102676905,0
23000,65030.0,46846.0,0.0,2.0,7.0,0.0,0.0,77.553203053,1.0,13.0,25.614294668,0
50000,202601.0,288000.0,0.0,3.0,3.0,1.0,1.0,160.66666667,2.0,30.0,34.888238906,1
16500,77049.0,98658.0,0.0,2.0,5.0,3.0,0.0,77.992816106,0.0,21.0,23.120073801,0
