LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
12934,50681.95439599376,63855.12259921925,0.352499758590631,3.0,17.007504103959274,0.0,1.295000482818738,196.38157763367565,3.352499758590631,13.827502172684321,34.85460787058721,1
20629,95433.85898491337,133078.4972439948,0.22015271290357974,1.4403054258071595,6.779847287096421,0.7798472870964203,4.119389148385681,180.62789018059047,2.100763564517899,15.138014732253463,35.93902579332942,1
34324,124700.88963276063,175438.3720981931,0.0,2.1308850854828454,18.25141320486025,0.0,0.0,266.96851233021385,4.3455745725857735,34.345574572585775,35.5636322730558,1
41700,65030.0,854112.9977135698,1.0,2.0,16.997713569809296,0.0,0.0,184.8444217321872,0.4988567849046479,23.0,42.66385503095514,1
15069,25288.65582586757,62440.55856856826,0.41016689606277934,3.230500688188338,7.332169648816132,0.0,0.0,178.53650379635286,0.41016689606277934,8.230500688188338,33.27785712124814,1
13345,84207.93263542843,109240.65092853464,0.828106479618114,0.343787040763772,2.024970367388982,0.171893520381886,0.828106479618114,212.730567623029,2.828106479618114,51.843194388543424,34.888238906,1
16496,87521.50382058255,117740.72473586173,0.0,1.881707746505291,8.376813379304238,0.0,2.645123239515873,168.03865472659203,4.763415493010582,33.290246479031744,36.99935600487033,1
13143,65928.18870818846,85738.49295084755,0.5210493605266563,2.478950639473344,8.184259592100155,0.0,0.9579012789466874,217.92509740328802,0.4789506394733437,16.605246802633282,32.727033508434594,1
6899,58828.33915476658,71560.54823620245,1.0,1.1716608452334183,4.742508732149872,0.0,2.6566783095331634,274.03140715630917,0.0,18.82833915476658,34.888238906,1
43228,70934.91900019842,128784.15735912636,0.632969621330322,2.734060757339356,17.340607573393562,0.0,0.0,157.82179696201672,0.734060757339356,21.074668330732916,40.57600298107688,1
4783,28917.18468118453,46365.940984952926,0.5350045991375447,1.0700091982750894,7.280036793100358,0.0,0.0,116.90563773157378,0.4649954008624553,13.535004599137544,27.13350468694238,1
9925,48332.895603557554,74547.7452590992,0.04976641990552533,2.0,13.850700740283424,0.29859851943315197,1.0,177.40794172321213,2.099532839811051,30.004671601889495,34.888238906,1
4551,66465.22652124427,86984.98448992004,0.017160582948533842,2.982839417051466,9.914197085257332,0.0,3.9313576682058646,125.9767540043699,0.0,33.55382484333812,34.888238906,1
21607,48640.38468276596,89291.54907258862,0.0,2.233803709645511,8.149294435531734,1.6169018548227554,1.3830981451772446,89.7322963925409,3.233803709645511,21.169018548227555,34.888238906,1
6383,55940.74509919729,86800.0,0.8218697013010975,2.0,4.068781792193415,1.356260597397805,1.0,148.8458545247956,1.1781302986989024,20.590821051859393,34.888238906,1
38658,98162.95318078336,89609.0,0.5699255922635909,0.5699255922635909,1.4839107107163092,0.5699255922635909,0.8601488154728183,211.62537477992817,1.2902232232092274,25.7308184851005,32.72302397698679,1
15373,65030.0,89609.0,0.14397147880998318,2.0,0.14397147880998318,0.0,0.0,164.50708329101332,0.0,3.0234010550096464,34.38068667462442,1
14928,40394.08173510737,71873.6375552876,0.0,2.0,16.753008461412723,0.0,1.4431073504832344,151.5067100639701,0.0,14.917669487137575,33.97311365296547,1
7891,60639.644669229354,90067.05476871732,1.0,1.6905493080544038,3.845274654027202,1.6905493080544038,0.8452746540272019,129.68573890452572,0.15472534597279808,10.083077421809588,34.888238906,1
9420,49718.01579578684,67696.02102785821,0.0,2.0,16.74412636629472,0.0,0.5639684084263201,103.85248274458444,0.8459526126394802,20.511747267410563,34.888238906,1
27800,166352.1444187475,219900.05500315674,0.5861666257112066,2.930833128556033,2.8792499385668098,0.0,0.0,177.0263762921821,1.4138333742887934,20.413833374288792,33.98689572577261,1
13306,55161.39157693457,75753.10495603525,0.3362324519470161,2.0,5.54131244024498,0.0,1.0,116.07831039753543,2.3449298077880645,17.344929807788063,37.636725980202385,1
33042,169133.36752261242,223612.56987258873,0.13430259583876025,0.6715129791938013,2.2014538937581403,0.0,0.0,180.91321779649354,1.8656974041612397,20.86569740416124,33.00272048274021,1
11023,26244.456581495113,46097.51854887526,0.8138957588426888,2.4416872765280666,11.233250893887734,0.18610424115731117,0.37220848231462234,175.10438491082397,1.6277915176853777,10.861042411573111,34.888238906,1
25246,86049.3217967641,120575.4209622477,0.0,0.24660898382044527,6.041101497303408,1.8355940107863697,1.2466089838204453,116.12381913572604,7.753391016179554,17.561856897529488,34.888238906,1
13040,45786.15508109585,64077.201885653136,0.7115432855306655,2.7115432855306656,7.576913428938669,0.0,0.2884567144693345,111.20084675405101,3.1346298565919963,13.326850717040017,34.981682254266126,1
15082,70000.0,87629.28197252497,0.0,0.617863379125043,17.235726758250085,0.0,1.853590137375129,156.4136374061488,1.853590137375129,11.121540824250774,34.888238906,1
9597,68901.44095858233,121565.0215623944,1.0,2.0,1.0,0.2130253192094521,0.0,58.030301943738614,0.0,7.213025319209452,53.07268949788358,1
25788,20097.10773860836,53939.642618423015,0.0,2.229877594528257,4.597551890565144,0.0,0.0,212.12721609200904,0.0,8.988408728867343,60.86661612707637,1
9396,57657.17837072428,79367.9416525422,0.0,3.0,10.32058347457799,0.0,3.8508030046221835,225.82246170699898,1.8508030046221835,14.0,34.888238906,1
65421,53099.81195231197,84242.68802067151,0.0,2.0,21.194986115426207,0.0,0.631093316107069,257.7321846088108,3.951253471143448,23.0,34.888238906,1
31500,17145.211968023847,41530.57307821119,0.0,2.0,0.35670536708939493,1.187739666889155,0.8122603331108448,95.95516973006315,1.187739666889155,11.563219000667466,34.888238906,1
8265,37261.20586818472,46074.34053927048,0.046480965934989515,1.907038068130021,1.3718477274799161,0.0,0.09296193186997903,206.75307573387488,0.9535190340650105,6.1859238637399585,31.332690151192512,1
23816,168465.6255955354,214255.39047500485,0.5918891772736073,4.183778354547215,7.37705281590073,0.40811082272639265,0.8162216454527853,163.12785915821064,2.224332468179178,33.46765714997096,34.888238906,1
39513,162067.92794566407,235096.51338355136,0.0,0.010353291520204366,10.062119749121226,2.968940125439387,3.968940125439387,78.21218458928665,0.03105987456061321,21.269185579525313,35.017956715296684,1
74345,65030.0,88040.61195842523,0.0,2.0,1.0,0.0,0.0,116.24100327581873,9.0,23.0,38.98988519055441,1
17404,63433.421214578906,122780.25074288152,0.0,3.797939027362104,13.015457294784218,0.39896951368105216,3.601030486318948,263.3279464302186,0.39896951368105216,18.803091458956843,34.888238906,1
5017,65030.0,9135.185627434908,0.9120359314127297,2.0,1.0,0.0,0.08796406858727035,57.05265260811368,1.9120359314127295,7.472215588476378,34.888238906,1
5009,45849.59995444154,57407.87592960265,0.10847132307055429,3.7830573538588914,4.108471323070554,0.3254139692116631,0.21694264614110859,93.59328052319474,0.10847132307055429,21.457643384647227,34.888238906,1
12534,87575.33038185729,89609.0,0.0,1.6435371746033327,10.77904618888983,0.0,0.8217685873016664,69.69891068730216,0.17823141269833365,14.673471190475004,34.888238906,1
8088,59271.39506364062,72452.3251060677,0.7738374469661484,1.2261625530338516,4.773837446966148,0.0,3.2261625530338516,258.09752031334676,1.1308127651692579,20.130812765169257,34.888238906,1
45835,52818.656010448016,114768.7592971421,0.0,2.0,6.8631678079777885,0.0,1.0,128.44671699017576,0.06841609601110576,21.547328768088846,35.17730777909907,1
7190,65030.0,12249.942591209041,1.0,1.4700748634341962,1.3248128414145093,0.0,0.2649625682829019,77.15032221496756,1.7350374317170982,7.264962568282902,24.879635870538397,1
8941,49239.07310064417,61710.081222937966,0.0,2.0,0.6130243668813902,0.0,0.0,126.61044115978962,4.560216594501246,12.540595634878427,34.888238906,1
6719,117753.45782256518,193357.54696881847,0.8339708261287491,2.0,6.837795782901243,0.0,1.660291738712509,140.43314941295014,0.16602917387125093,24.841620739673736,35.03293687292916,1
9851,49054.55859398795,58708.82972297679,0.9521928266515257,2.095614346696949,14.378506746469835,1.9043856533030514,1.9043856533030514,190.34111615309385,0.0,38.13947087972746,34.93010935855496,1
11925,21737.604541182907,38808.632613585236,0.0,1.7097395367067543,4.341177652177599,0.0,0.0,156.45718053384462,0.7097395367067543,13.51687444048105,34.888238906,1
11860,49529.592497263686,64987.663403744395,0.0,2.6619906215796045,18.943887458955253,0.0,2.0,184.5613411810441,3.0,22.070140676305932,34.888238906,1
8819,67186.8621451607,80262.2758225588,0.9835981837212192,2.0164018162787807,9.850743471863094,3.934392734884877,0.9835981837212192,135.48505107785903,0.9835981837212192,32.70476730698194,34.888238906,1
46989,106487.38882511128,89609.0,0.0,0.24080475548976632,0.8240804755489767,0.0,1.8795976222551167,237.43453984640558,2.8795976222551167,31.036780978040934,34.888238906,1
24623,124339.53948205995,163018.61844617987,0.0,2.339539482059954,1.2074473784719448,0.0,1.320921035880092,216.66378194468274,0.660460517940046,32.64184207176018,34.888238906,1
13320,53679.59444343358,74427.75303218895,0.0,1.6317177510730876,11.532508932189687,1.0,0.5524233733903685,86.96783682832805,0.0,10.47312899570765,34.888238906,1
8253,49876.46216262962,80717.32144670076,1.0,2.0,2.4085833602851476,0.0,2.9182833279429703,134.68405427272168,0.08171667205702948,14.754849983828912,45.67689539319916,1
22175,60842.54141866188,90524.6588873398,0.0,4.593899092131393,12.187798184262785,0.6091513618029119,0.0,148.9616344197514,4.984747730328481,35.90371543376634,36.11328177388846,1
12869,29881.90589816491,48482.01185466209,0.5647301983816847,3.0,7.082571785435162,0.0,0.0,168.50392431716682,0.5647301983816847,20.187554445312827,38.898917095492784,1
9061,64265.15292022745,77889.59181221348,0.0,0.5520409389326533,7.377805540069897,0.27602046946632663,0.0,185.7729391650067,2.2760204694663266,20.963774835870407,34.888238906,1
5139,65883.53053775606,88111.44709280056,0.42600501832141235,2.1479899633571753,11.278015054964238,0.0,3.1479899633571753,124.5077847791784,0.42600501832141235,29.313944798464462,34.888238906,1
11486,22437.980715017165,38394.14066904855,0.0,1.781009642491418,1.3912739652731716,0.2189903575085821,0.2189903575085821,163.15888674218718,1.218990357508582,17.437980715017165,34.888238906,1
11926,63847.454363169265,89609.0,0.0,2.0,3.2477183062427146,0.0,0.037157745936407194,172.67520668155453,1.0,19.93807042343932,40.857899770638404,1
5254,65030.0,10281.825845266381,0.18309738765020644,1.633805224699587,1.7323895506008258,0.0,1.0,96.89520130856813,1.0,3.0985843259012387,34.888238906,1
8522,31993.850563851825,72054.91242958138,0.0,5.0,7.0,0.0,1.949013528708094,186.89089093683205,1.0,20.949013528708093,35.841514813761606,1
37556,165057.06198219617,231050.39881596665,0.0,0.0,6.927575897290272,1.8478409614838522,2.463787948645136,117.41345374617961,0.7681060256774319,21.0,34.051758367032186,1
17407,151453.18198964576,89609.0,0.0,3.8189557635272116,17.629398128255097,0.8189557635272116,2.8189557635272116,294.86563155268334,0.0,59.534619310619036,36.16854454067525,1
14703,71581.37834918321,97378.33268857018,0.0,2.0,9.890248620218149,0.0,0.09891651335757201,123.26746154147935,1.098916513357572,21.07724678050901,34.888238906,1
14970,55018.319586444246,80224.1066610664,0.0,2.898024697839821,4.910855964269411,6.503292170266965,0.0,220.8891020833422,2.802633736213572,28.203950604320358,25.34759534393717,1
12926,48721.57771546948,82790.18276145466,0.0,2.404859454303635,9.534397366900933,0.5951405456963653,0.4048594543036347,86.37595435248545,0.0,14.287470177465424,38.54223988371991,1
23020,89959.03322770624,89609.0,0.0,1.3401611287156272,7.401611287156272,0.3401611287156272,7.918066455412474,192.83941517820023,1.3401611287156272,39.34016112871563,34.888238906,1
9129,52667.92521225232,55508.09984919533,0.0,1.1238571339970216,1.2809642834992554,6.471321448506702,2.8761428660029784,124.08668647838485,2.8761428660029784,26.75228573200596,35.134312891929746,1
11324,69017.4725451325,82690.73176288958,0.0,0.0,9.952046635576796,0.7492512308865381,0.7502495897044873,110.69953814107217,1.5004991794089746,22.750249589704488,41.09403073854045,1
8384,48601.61555384263,68181.67578179477,0.5190736622707388,2.0,13.809263377292613,0.0,0.0,95.26566513751557,0.0,18.076294649082953,34.888238906,1
9668,50899.17238020291,89555.38835052734,1.0,1.3353689981505936,2.3475829870541545,1.0,0.3353689981505935,128.89388316685174,2.3292620036988128,19.627989035138725,37.10995517090585,1
19676,66830.98445792649,201914.02193558135,0.0,0.0,9.274485090247657,0.5953478942213382,1.1700993983489538,277.48245482489517,1.7654472925702915,26.36079518679163,34.67393568038564,1
23199,72853.55177640743,108765.95417173344,0.0,2.7008994776955055,2.797601392811985,0.0,0.4985008705074909,176.18477416670865,2.0,24.392804178435956,46.9426704667891,1
9973,16303.329353732619,48581.37555153981,0.008954061759707144,1.9910459382402927,23.937321567682048,0.0,0.008954061759707144,268.0656717684976,0.9910459382402929,16.062678432317952,34.888238906,1
14232,77194.4959418683,92085.64471893015,0.0,1.6501358820168517,13.524796176974723,0.0,1.6501358820168517,141.42673111512428,0.0,29.70244587630333,38.98419393724694,1
10727,24173.14480467779,39622.280836698934,0.0,2.9026901612944256,2.0729823790291806,0.048654919352787096,0.048654919352787096,175.4320716526397,0.09730983870557419,35.17286637100262,34.888238906,1
44106,280869.6894935856,89609.0,0.17075782735755307,1.6584843452848939,0.1536820446217978,0.0,3.3169686905697877,141.63002834743156,1.8292421726424468,23.80469520849713,8.729239749762804,1
21124,165210.6668125417,210829.08490478017,0.0,3.0,4.197050569690751,2.1970505696907514,7.0,187.95907456248625,4.197050569690751,24.197050569690752,37.50651272829957,1
15512,65286.56237569003,88839.60777221232,0.0,2.0,7.667381342460619,0.0,0.8846978472069944,154.62260252449101,1.474496412011658,10.321474884081603,34.888238906,1
3801,21692.437778357264,38917.76289101434,0.24621888917863177,0.49243777835726354,5.723532224250422,0.0,0.7537811108213682,105.23005846747895,1.5075622216427365,14.0,34.888238906,1
12781,74195.9713862148,90739.5146649615,0.7395146649615038,2.260485335038496,7.520970670076992,1.0,0.7814560051154887,136.991317156367,0.0,9.25164804092391,34.888238906,1
40261,81357.48216032551,130307.81877164758,0.0,2.0382718425286375,32.61563754329515,0.0,8.500822015709238,236.79905949313928,2.6539093858237877,35.65390938582379,34.888238906,1
21574,81562.25777230522,12532.759730652468,0.02579506350587968,2.922614809482361,3.0515901270117594,0.0,0.02579506350587968,119.04610181989163,5.871024682470601,22.613074047411803,34.888238906,1
10170,20767.822635162425,54814.34054680179,1.0,5.0,15.0,0.0,0.0,159.69328200801115,1.9484758300957243,10.948475830095724,34.68594665500467,1
5719,11480.561131573535,35307.694152399024,0.0,2.0,5.5060806416800885,0.31173991978998894,1.3117399197899888,120.69222134907731,2.688260080210011,8.182179438529923,34.888238906,1
9900,21539.486451085406,36758.69751278961,0.0,4.823211088611651,2.176788911388349,0.05892963712944965,0.0,153.7029741082091,1.8821407257411007,24.998196168799357,34.28225895918589,1
24715,27491.61646857692,56715.192517185875,0.0,2.0,1.7721540137487022,0.0,0.0,107.75015725631573,2.5727887757788164,19.569614965628244,34.888238906,1
12493,42860.11958097372,58986.375666254266,0.0,3.479563499381399,13.384193163161262,0.0,1.0,68.07921714529883,1.0,16.5204365006186,34.888238906,1
10313,52274.358546883865,74521.31563304436,0.1263881316174913,2.0,12.241671210295053,0.0,2.8736118683825085,128.2746297760873,1.8736118683825087,21.609730552207594,34.371240096402246,1
20655,53325.48700818415,82882.1657858142,0.18475511596112615,2.0,0.46188778990281554,0.0,0.0,62.14126610654593,0.18475511596112615,10.739020463844504,59.55376191685452,1
11841,29956.11172684507,49731.30210992174,0.7102915583118369,2.710291558311837,12.448542208440816,0.0,0.0,148.84657435606005,0.7102915583118369,10.897084416881631,37.75054410713639,1
39283,65030.0,62099.07156119094,0.0,2.0,0.0,0.0,0.0,238.77835105908153,1.0,14.027306968864254,1.9535260358227151,1
7595,4288.4910830913395,58747.23801833969,1.0,2.0,19.144316981921953,3.213920754519511,0.0,74.10234898200818,1.6069603772597556,5.855683018078045,34.888238906,1
23049,164967.63254989573,220251.79889893348,0.6109944710886883,4.221988942177377,2.7780110578226234,0.7780110578226234,2.7230387023791818,177.3883765176874,2.167016586733935,21.55602211564525,34.12576309348887,1
22457,12657.13310532542,88650.83648228974,0.0,2.0,25.952391646594148,0.4149690418840426,3.074845209420213,222.8558318085215,2.755092874347872,27.43534053927553,34.888238906,1
4446,34614.840120480425,50411.70287851558,1.0,2.0,3.23439919679719,0.6914002008007025,0.0,82.23610732922565,1.0,6.23439919679719,34.888238906,1
19250,27236.58701013989,44283.12965285535,0.16523567169314046,0.8347643283068595,8.982828060317686,0.8347643283068595,0.0,166.24476049699732,1.4957070150794214,18.478535075397108,38.13667222549795,1
8698,10362.367222557885,37227.645359713075,0.0,2.0,7.571727303318363,2.141363483408183,1.0,150.9183747119723,3.0,12.424090450224549,34.888238906,1
14551,101595.84848744904,121843.86853426557,0.0,3.0,0.4389875235054266,0.0,0.0,138.67137189668776,0.0,20.219493761752712,44.04278795659034,1
12258,48262.60623532474,66613.30103552308,0.9677083525922081,1.032291647407792,6.16145823703896,0.0,1.032291647407792,80.73163016153958,1.0645832948155838,11.67812459556363,39.8534204457272,1
38540,65030.0,60081.6058404823,0.014481959269262656,2.0,0.2606752668467278,0.0,0.04344587780778797,235.16005738437693,1.0,15.188265470500415,34.888238906,1
6795,48443.919172072834,83975.09779659357,1.0,1.397533578676132,0.8553137994846511,1.2049328426477357,1.7950671573522643,144.28608175364005,2.4098656852954714,21.627130634562548,39.70345831847709,1
6363,8329.098097498134,89609.0,1.0,0.0,22.565283152136633,0.0,2.0,75.04611369201841,0.8550943840455438,16.695849456409896,29.908740039635013,1
15515,77163.63439135603,110727.50969771753,0.0,1.8483472205368068,25.305576420069073,0.0,1.6966944410736136,109.02805969474996,2.5758263897315965,27.575826389731596,34.888238906,1
9246,73022.23948755625,90004.0377148133,0.18240574103193008,1.1824057410319302,15.99353684864877,1.0,0.8175942589680699,188.54045525009946,0.36481148206386016,27.99353684864877,34.888238906,1
17093,92935.61071288135,116474.80950508459,0.0,0.23740475254229731,7.863357227119324,0.7625952474577027,0.0,73.05322420869814,0.7625952474577027,22.964119206780946,34.888238906,1
15494,105124.16068855417,117508.25712110827,0.5088209362751245,3.0,2.5088209362751246,0.0,0.0,136.10509495839628,1.017641872550249,26.59703029902637,53.55263714014984,1
24606,95805.77000919348,133946.65820078822,1.0,0.0997664573786583,2.0487155155826198,0.0,1.033255485792886,128.53427156541184,2.0,20.199532914757317,33.95704490572676,1
27411,72768.54805541446,112490.41664662962,0.0,2.333673034470632,16.22414719533358,3.5557820229804213,0.7778910114902107,112.36411430772449,1.0,51.11462135619653,37.299389707638284,1
11671,21394.421632880705,37216.90177554551,0.32813924231144387,3.3593037884427805,7.90650636160599,0.0,0.32813924231144387,163.519154481645,2.656278484622888,27.64069621155722,34.888238906,1
13184,111000.0,128669.65058986533,0.0,3.358515293866873,11.490392942931887,0.3585152938668731,0.0,179.1600731646608,2.0,31.019214114136226,34.888238906,1
6520,57061.841673345814,87436.47506869306,1.0,0.9166381809479829,3.0,0.45831909047399144,0.45831909047399144,108.01283396642646,1.0,15.083361819052017,34.888238906,1
8565,26826.577003927334,42497.83302527489,0.0,1.3534406614676708,7.655050583482735,0.0,1.060321984403013,107.38209812038056,0.646559338532329,19.646559338532327,34.888238906,1
9279,59310.25883103817,87113.61338707586,0.2669050102773268,1.4661899794453463,7.398569938336039,2.1992849691680196,0.7330949897226732,131.29694886199533,1.733094989722673,41.65832464029356,34.888238906,1
18463,62319.18684076658,158572.43401490097,0.8946578083278612,2.7893156166557223,14.473289041639307,0.0,0.0,134.42976429399658,1.0,11.948079725049249,34.92490076225646,1
26563,19349.641960297504,54854.86564062313,0.2624939464478345,2.0,0.524987892895669,0.0,0.0,168.85251125063107,0.524987892895669,7.3124697322391725,61.136138415254905,1
23147,69922.70139994156,101392.42419223364,0.0,2.0,9.521105518251916,0.3913496058391488,3.6519023649651072,154.4672239112358,2.739447240874042,36.826992116782975,34.888238906,1
28546,16594.538919462007,89015.98795629722,0.0,2.0,16.109221610759835,1.0,3.027305402689959,141.889100206842,3.2295209479825306,20.25682635067249,34.888238906,1
8755,65030.0,25031.035917527402,0.8965469415753302,2.0,0.7241714089726887,5.482734707876651,0.0,70.80832065582238,1.8965469415753302,24.724032714657266,34.888238906,1
48894,166723.80061830857,240416.51254330555,0.0,1.0,16.44269864619071,0.0,1.0,183.3767170970471,3.0,47.442698646190706,41.87074399562695,1
23403,47006.46034702379,77587.5472196998,0.0,2.0,16.023404568457288,1.5962283110130193,2.2113150669609425,132.566487918672,0.6056575334804712,26.788684933039058,36.079312260838414,1
17952,70206.47373316728,135854.3449169307,0.0,4.911815505884174,1.3968302235212136,1.0,1.9559077529420872,138.63083681566616,0.08818449411582563,16.11023061764478,38.343145183102656,1
22536,73361.23062886248,109468.68072855835,0.0,3.0,1.536984232482408,0.4630157675175922,0.0,242.3975945039456,2.926031535035184,31.260315350351846,42.07810998391778,1
14571,67956.24995334519,87020.3750233274,0.0,2.0,10.816624790053359,0.9796249766725954,0.0,93.73879629715422,2.9796249766725955,23.04075004665481,34.888238906,1
12852,86624.97181310333,91265.38057591055,0.31580182572174387,0.9474054771652316,3.842216431495695,0.0,0.0,77.84129746376139,1.6316036514434877,24.47358539422605,36.90382627618402,1
7754,43759.81696063122,92675.51697560918,1.0,1.0,5.358705544867235,1.0,4.0,339.7511143319774,0.7174110897344711,30.0,35.821755215454175,1
13917,6644.380052227373,51033.341829673234,0.6763564990315768,2.3236435009684233,7.854652514526348,1.6763564990315767,1.3527129980631536,197.84214043220882,2.0290694970947305,18.265504506778964,24.20252457277514,1
8753,36050.90308782965,47183.26007248378,0.373354509883737,1.373354509883737,1.120063529651211,0.0,0.0,97.79457197318582,0.0,14.226963138372318,28.907057811380906,1
3541,19082.603647166274,20627.70552776534,1.0,2.0,5.0,0.0,0.0,102.8827274650412,0.20570081194667877,9.0,33.1904067457687,1
42341,47246.30612557245,99510.18338633797,0.0,2.6143556214663004,8.529200593196702,0.0,0.3856443785336997,211.4154367865984,0.7712887570673994,28.399021299471798,38.147056418815446,1
4605,72789.93892498068,82699.32497679813,1.0,2.5114111214230532,4.93153327146168,1.0228222428461067,0.48858887857694666,234.4364833580833,0.0,22.648344578499692,34.888238906,1
26671,83833.65936213305,115826.85245470492,0.0,3.641123328758417,3.256068349345541,0.0,0.0,163.1635408732005,1.6411233287584168,36.64112332875842,40.895195354744764,1
14921,88258.61516743599,89609.0,0.0,0.520898331973243,4.38583915782608,0.0,0.2604491659866215,64.56938762725669,0.7395508340133785,22.832813344214056,36.302268351943646,1
5303,54597.15523878768,63957.58569685798,0.0,1.361535102925511,12.553859588297957,1.361535102925511,1.9153946912234672,107.34985598424467,0.0,18.807675514627554,38.87405419765293,1
7470,41833.98599754546,91256.16935776672,1.0,1.145169654990763,5.282245517513855,0.951610115003079,3.806440460012316,334.1267986036801,1.0483898849969209,30.629068504959974,34.888238906,1
14935,57991.8494424004,71150.52071040493,0.0,1.044890088362167,3.089780176724334,2.865329734913499,1.910219823275666,201.00518972693783,1.179560353448668,48.51862708404849,43.6097203812996,1
25001,46451.74640327013,89598.85608694232,0.0,1.0003177536271304,9.998411231864349,1.0,1.9993644927457392,95.3531303199256,2.0,15.001906521762782,34.888238906,1
26049,76667.716999748,89609.0,0.0,2.0155815155107435,1.9844184844892565,0.49220924224462825,2.031163031021487,116.35839795276063,0.0,14.63244288184132,28.79465580825549,1
45356,212458.22391479343,290200.20612770796,0.0,3.0,21.437481517105823,0.3171303141812658,0.3171303141812658,206.74657076583435,1.3171303141812658,26.58565157090633,40.96663979122717,1
15139,68942.92161597872,88981.77345859756,0.0,1.6387235655829353,13.97404077858771,0.0,0.6387235655829354,209.20319507288946,0.3612764344170646,27.664682786995225,35.09302533499924,1
11964,74474.59278182944,96289.04776882623,0.0,1.9733597638794016,17.920079291638206,0.0,1.013320118060299,168.65129573961275,2.026640236120598,39.85347870133671,34.888238906,1
28886,71594.17144089908,112541.07811507877,0.0,2.0,2.421245290916615,0.0,5.291349776217988,116.9772772309928,3.4330798209743905,13.27557040280762,38.489198897490965,1
11027,35197.36128937651,52992.56154185477,0.0,2.0,1.5106983398837117,0.0,0.0,197.3583760411845,0.5135522965918236,13.891581627265412,33.25901584797797,1
9647,62234.970134104165,79275.85602600094,0.0,1.3588809437812657,5.9616785843281015,0.0,0.6794404718906328,88.26087868052953,3.679440471890633,25.832726134578227,35.81307291927169,1
31500,15764.125636893801,89609.0,0.7351840760157554,2.0,5.089269685451899,4.675920380078777,1.2648159239842447,71.81561411857366,1.0592636959369783,11.177791087810935,34.888238906,1
3000,65030.0,14220.943180634613,1.0,2.0,1.6047159031730616,0.0,0.0,75.50623039443823,4.23301132221143,13.859914823028976,34.888238906,1
9224,84806.22175235806,105878.87664691324,0.021012379036956408,3.0,2.1575928427771727,0.0,0.0,43.12242813801151,0.9789876209630436,3.23113616940652,27.123358442049287,1
5944,17279.978841423454,26808.284844928752,0.6222339769869694,2.0,6.0,0.37776602301303064,0.0,110.76153574396099,0.6222339769869694,5.266596138078183,34.888238906,1
7056,38363.01105829165,85259.71802901999,1.0,3.2186313869225494,2.172052919616176,0.2604562043591502,1.0418248174366007,180.25289963295728,1.73954379564085,39.614069343331046,34.888238906,1
23827,39879.6953240597,70887.22523922387,0.0,1.7067682253134326,4.172927098746269,0.0,0.7067682253134326,100.38627924188447,2.7067682253134326,20.82707290125373,34.888238906,1
30729,94560.87025531057,139481.94537386924,0.5016413296482498,1.9934346814070008,8.227842049748627,0.0,1.4983586703517502,245.19590464060087,1.5016413296482498,23.488510692462253,34.888238906,1
11009,23260.097209942185,39511.60776848149,0.0,2.402525735542569,5.28610845451587,0.0,0.0,162.75285649861564,0.0,26.73914890090982,34.888238906,1
8331,48828.75899358695,67707.18974839673,0.0,2.0,20.46405125801632,0.0,0.0,118.59201932806803,0.29281025160326357,15.414379496793472,34.888238906,1
17080,99265.73151997598,89609.0,0.8164187521482557,2.3671624957034885,5.550743743555233,0.3671624957034887,0.8164187521482557,205.74377064728546,0.0,20.695537538668603,34.888238906,1
14406,42272.62789744617,89609.0,0.0,1.3352245148209598,4.657683554600441,1.0,2.00283677223144,150.6132954338234,0.9971632277685603,15.0141838611572,34.888238906,1
15546,20636.429785408407,47343.856219140216,1.0,1.7267368890474857,13.819789332857543,0.0,0.0,78.83622753162595,0.5465262219050286,13.732631109525144,37.43777784824207,1
22201,138882.2306398214,89609.0,0.0,3.0,7.765807897487492,0.7833723682960231,5.133489473184092,320.53016578958443,0.7833723682960231,36.53161579497498,35.61179812549284,1
27937,89154.31299592687,123595.28919912728,0.0,1.1282513464141188,5.56412567320706,1.2478324357239208,2.128251346414119,154.9293942252336,6.871748653585881,22.52167564276079,13.643815956475375,1
4241,26634.540217529822,32726.489927939896,1.0,1.186131599791135,10.25547360083546,0.0,0.0,152.14822304168678,0.0,8.0,40.89756875181897,1
13545,63684.08401154546,78000.0,0.0,2.605105014431831,9.887838409079466,0.0,0.0,182.65373061422704,0.39489498556816915,20.789789971136337,34.888238906,1
40941,139765.47513761432,89609.0,0.0,3.0,23.53342255713153,1.8724715267070895,1.255056946585821,310.94264211258076,1.0,15.765170839757463,33.72495194781344,1
13484,88991.16522950974,104503.12704286327,0.0,3.0,9.364171845835717,0.0,1.792322538393368,130.50171312319625,0.0,22.910429614589294,32.36596152848109,1
12609,43062.418593655115,60000.0,0.0,3.8275549202782986,14.965329521669792,0.39081502657390044,1.3908150265739003,69.83194730115038,0.6091849734260996,18.126520212591203,34.888238906,1
12038,41945.744275038756,60000.0,0.0,2.0,3.8447618742167613,0.9223809371083808,1.8447618742167615,140.23195133473527,0.0,22.14619030819219,34.888238906,1
10646,21258.23513270806,37696.81239431131,0.0,3.1346727987902874,7.12964980332671,0.0,0.0,142.7748708925905,1.0673363993951437,16.20703219364901,34.888238906,1
